Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Amount,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Age Group,Total Purchase,Purchase Count,Total Orders,Month,Quarter,discounted_total_price,Day of Week
15485,70,Female,Yes,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-09-10,Same Day,Impulse Item,77.51,,863.92,3,863.92,9,2024Q3,786.41,1
15489,58,Male,No,Tablet,TBL345,5,Completed,Credit Card,7864.1,786.41,10,2024-08-22,Same Day,,0.0,,7864.1,2,7864.1,8,2024Q3,7077.6900000000005,3
15489,58,Male,No,Laptop,LTP123,5,Completed,Credit Card,2022.96,674.32,3,2024-09-20,Expedited,,0.0,,2022.96,2,2022.96,9,2024Q3,1820.664,4
15490,80,Female,Yes,Smartwatch,SWT567,3,Completed,Credit Card,3216.5,459.5,7,2024-05-25,Standard,"Accessory, Accessory, Extended Warranty",230.47,,3446.97,1,3446.97,5,2024Q2,2894.85,5
15491,66,Female,No,Smartphone,SMP234,5,Completed,Credit Card,1139.68,1139.68,1,2024-01-09,Expedited,Extended Warranty,96.9,,1236.5800000000002,3,1236.5800000000002,1,2024Q1,1139.68,1
15491,66,Female,Yes,Headphones,HDP456,4,Completed,Bank Transfer,3250.62,361.18,9,2024-06-28,Expedited,"Accessory, Impulse Item, Impulse Item",139.45,,3390.0699999999997,3,3390.0699999999997,6,2024Q2,2925.558,4
15491,66,Female,Yes,Smartwatch,SWT567,5,Cancelled,PayPal,1378.5,459.5,3,2024-09-22,Expedited,"Extended Warranty, Extended Warranty, Accessory",107.98,,1486.48,3,1486.48,9,2024Q3,1240.65,6
15492,73,Male,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,2024-05-16,Expedited,,0.0,,6743.2,1,6743.2,5,2024Q2,6068.88,3
15494,65,Female,No,Smartphone,SMP234,3,Completed,Credit Card,6838.08,1139.68,6,2024-08-21,Standard,"Accessory, Extended Warranty",111.8,,6949.88,1,6949.88,8,2024Q3,6154.272,2
15496,40,Male,No,Tablet,TBL345,3,Completed,Credit Card,5504.87,786.41,7,2024-02-23,Expedited,,0.0,,5504.87,1,5504.87,2,2024Q1,4954.383,4
15498,77,Female,Yes,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,2024-02-21,Standard,"Extended Warranty, Impulse Item",136.74,,2303.8199999999997,3,2303.8199999999997,2,2024Q1,1950.372,2
15498,77,Female,No,Headphones,HDP456,3,Cancelled,Bank Transfer,361.18,361.18,1,2024-02-24,Same Day,"Accessory, Impulse Item, Extended Warranty",138.03,,499.21000000000004,3,499.21000000000004,2,2024Q1,361.18,5
15498,77,Female,No,Smartwatch,SWT567,5,Cancelled,PayPal,3216.5,459.5,7,2024-04-26,Standard,"Accessory, Accessory",91.02,,3307.52,3,3307.52,4,2024Q2,2894.85,4
15499,25,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,4135.5,459.5,9,2024-05-08,Standard,Impulse Item,99.4,,4234.9,1,4234.9,5,2024Q2,3721.9500000000003,2
15500,38,Female,No,Laptop,LTP123,1,Completed,PayPal,2022.96,674.32,3,2024-07-15,Same Day,Accessory,72.66,,2095.62,1,2095.62,7,2024Q3,1820.664,0
15501,51,Male,No,Smartphone,SMP234,5,Cancelled,Bank Transfer,6838.08,1139.68,6,2024-05-20,Same Day,"Accessory, Extended Warranty, Extended Warranty",95.09,,6933.17,1,6933.17,5,2024Q2,6154.272,0
15502,50,Male,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,6743.2,674.32,10,2024-06-15,Same Day,"Extended Warranty, Accessory, Impulse Item",103.81,,6847.01,2,6847.01,6,2024Q2,6068.88,5
15502,50,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,3145.64,786.41,4,2024-07-11,Standard,Extended Warranty,37.68,,3183.3199999999997,2,3183.3199999999997,7,2024Q3,2831.076,3
15503,71,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,3419.04,1139.68,3,2024-06-22,Expedited,,0.0,,3419.04,1,3419.04,6,2024Q2,3077.136,5
15504,20,Male,No,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,2024-02-02,Standard,"Accessory, Accessory, Accessory",169.09,,10426.210000000001,3,10426.210000000001,2,2024Q1,9231.408000000001,4
15504,20,Male,No,Tablet,TBL345,1,Completed,Credit Card,786.41,786.41,1,2024-02-02,Expedited,,0.0,,786.41,3,786.41,2,2024Q1,786.41,4
15504,20,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,7077.69,786.41,9,2024-04-07,Standard,,0.0,,7077.69,3,7077.69,4,2024Q2,6369.920999999999,6
15505,21,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,6743.2,674.32,10,2024-08-19,Standard,"Impulse Item, Impulse Item, Extended Warranty",169.67,,6912.87,1,6912.87,8,2024Q3,6068.88,0
15506,52,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,4595.0,459.5,10,2024-02-16,Standard,"Accessory, Accessory, Accessory",197.64,,4792.64,2,4792.64,2,2024Q1,4135.5,4
15506,52,Female,Yes,Headphones,HDP456,1,Cancelled,Credit Card,2889.44,361.18,8,2024-03-27,Same Day,"Accessory, Accessory",105.7,,2995.14,2,2995.14,3,2024Q1,2600.496,2
15507,32,Male,Yes,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-03-14,Expedited,Extended Warranty,40.29,,8018.05,2,8018.05,3,2024Q1,7179.984,3
15507,32,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,5394.56,674.32,8,2024-05-08,Expedited,,0.0,,5394.56,2,5394.56,5,2024Q2,4855.104,2
15509,46,Female,No,Tablet,TBL345,2,Cancelled,Bank Transfer,7077.69,786.41,9,2024-04-28,Standard,,0.0,,7077.69,2,7077.69,4,2024Q2,6369.920999999999,6
15509,46,Female,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,2024-09-07,Expedited,"Accessory, Accessory",46.62,,6337.9,2,6337.9,9,2024Q3,5662.152,5
15510,42,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,6291.28,786.41,8,2024-07-09,Same Day,Accessory,30.59,,6321.87,2,6321.87,7,2024Q3,5662.152,1
15510,42,Male,Yes,Tablet,TBL345,1,Completed,Credit Card,3932.05,786.41,5,2024-08-28,Same Day,"Impulse Item, Accessory, Impulse Item",139.49,,4071.54,2,4071.54,8,2024Q3,3538.8450000000003,2
15511,61,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,459.5,459.5,1,2024-04-20,Expedited,"Accessory, Accessory, Extended Warranty",174.34,,633.84,1,633.84,4,2024Q2,459.5,5
15512,70,Female,No,Headphones,HDP456,1,Completed,PayPal,361.18,361.18,1,2024-04-09,Standard,,0.0,,361.18,1,361.18,4,2024Q2,361.18,1
15513,36,Female,No,Laptop,LTP123,4,Completed,PayPal,2022.96,674.32,3,2024-05-10,Standard,"Impulse Item, Extended Warranty",157.49,,2180.45,1,2180.45,5,2024Q2,1820.664,4
15514,58,Female,No,Smartphone,SMP234,4,Completed,PayPal,10257.12,1139.68,9,2024-03-28,Same Day,"Impulse Item, Extended Warranty",114.09,,10371.210000000001,1,10371.210000000001,3,2024Q1,9231.408000000001,3
15516,24,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,10257.12,1139.68,9,2024-01-04,Standard,Extended Warranty,40.65,,10297.77,3,10297.77,1,2024Q1,9231.408000000001,3
15516,24,Male,No,Laptop,LTP123,4,Completed,PayPal,4720.24,674.32,7,2024-03-30,Same Day,"Accessory, Impulse Item, Accessory",124.39,,4844.63,3,4844.63,3,2024Q1,4248.216,5
15516,24,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,7864.1,786.41,10,2024-06-14,Same Day,"Impulse Item, Accessory, Impulse Item",117.68,,7981.780000000001,3,7981.780000000001,6,2024Q2,7077.6900000000005,4
15517,55,Male,No,Smartwatch,SWT567,2,Completed,PayPal,1838.0,459.5,4,2024-07-03,Standard,Extended Warranty,31.69,,1869.69,2,1869.69,7,2024Q3,1654.2,2
15517,55,Male,No,Laptop,LTP123,4,Completed,Bank Transfer,674.32,674.32,1,2024-08-19,Same Day,"Extended Warranty, Accessory, Impulse Item",149.87,,824.19,2,824.19,8,2024Q3,674.32,0
15518,53,Female,Yes,Smartwatch,SWT567,3,Cancelled,Credit Card,4595.0,459.5,10,2024-09-13,Standard,"Impulse Item, Extended Warranty, Extended Warranty",68.65,,4663.65,1,4663.65,9,2024Q3,4135.5,4
15519,42,Female,No,Smartwatch,SWT567,4,Completed,Bank Transfer,3676.0,459.5,8,2024-06-18,Standard,,0.0,,3676.0,2,3676.0,6,2024Q2,3308.4,1
15519,42,Female,No,Tablet,TBL345,5,Completed,PayPal,5504.87,786.41,7,2024-07-16,Standard,,0.0,,5504.87,2,5504.87,7,2024Q3,4954.383,1
15520,59,Male,No,Tablet,TBL345,1,Cancelled,PayPal,7077.69,786.41,9,2024-05-09,Standard,"Extended Warranty, Accessory, Accessory",128.72,,7206.41,3,7206.41,5,2024Q2,6369.920999999999,3
15520,59,Male,No,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,2024-05-18,Same Day,"Impulse Item, Extended Warranty",114.94,,5813.339999999999,3,5813.339999999999,5,2024Q2,5128.5599999999995,5
15520,59,Male,No,Smartphone,SMP234,4,Completed,PayPal,9117.44,1139.68,8,2024-07-19,Expedited,Accessory,28.64,,9146.08,3,9146.08,7,2024Q3,8205.696,4
15521,34,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,2757.0,459.5,6,2024-01-06,Expedited,"Impulse Item, Impulse Item",141.25,,2898.25,2,2898.25,1,2024Q1,2481.3,5
15521,34,Male,No,Tablet,TBL345,3,Cancelled,PayPal,5504.87,786.41,7,2024-02-28,Same Day,,0.0,,5504.87,2,5504.87,2,2024Q1,4954.383,2
15522,21,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,6291.28,786.41,8,2024-01-17,Standard,"Accessory, Extended Warranty, Impulse Item",222.53,,6513.8099999999995,2,6513.8099999999995,1,2024Q1,5662.152,2
15522,21,Male,Yes,Smartphone,SMP234,5,Completed,PayPal,5698.4,1139.68,5,2024-07-17,Expedited,,0.0,,5698.4,2,5698.4,7,2024Q3,5128.5599999999995,2
15523,30,Female,Yes,Laptop,LTP123,4,Cancelled,Credit Card,4720.24,674.32,7,2024-01-30,Standard,"Extended Warranty, Impulse Item",94.46,,4814.7,2,4814.7,1,2024Q1,4248.216,1
15523,30,Female,No,Smartphone,SMP234,3,Completed,Credit Card,4558.72,1139.68,4,2024-07-12,Standard,Accessory,86.12,,4644.84,2,4644.84,7,2024Q3,4102.848,4
15524,58,Male,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,459.5,459.5,1,2024-04-24,Expedited,"Accessory, Impulse Item, Extended Warranty",121.18,,580.6800000000001,2,580.6800000000001,4,2024Q2,459.5,2
15524,58,Male,Yes,Smartphone,SMP234,3,Completed,PayPal,11396.8,1139.68,10,2024-04-28,Same Day,"Accessory, Impulse Item",123.16,,11519.96,2,11519.96,4,2024Q2,10257.119999999999,6
15526,32,Male,No,Smartphone,SMP234,4,Completed,PayPal,7977.76,1139.68,7,2024-02-24,Standard,,0.0,,7977.76,2,7977.76,2,2024Q1,7179.984,5
15526,32,Male,No,Smartphone,SMP234,1,Completed,PayPal,7977.76,1139.68,7,2024-06-14,Expedited,Impulse Item,86.65,,8064.41,2,8064.41,6,2024Q2,7179.984,4
15527,59,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-04-04,Same Day,Accessory,27.68,,8005.4400000000005,1,8005.4400000000005,4,2024Q2,7179.984,3
15528,71,Female,No,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,2024-05-01,Expedited,"Impulse Item, Accessory, Impulse Item",114.21,,900.62,2,900.62,5,2024Q2,786.41,2
15528,71,Female,No,Laptop,LTP123,5,Cancelled,Credit Card,2697.28,674.32,4,2024-07-12,Expedited,Extended Warranty,84.14,,2781.42,2,2781.42,7,2024Q3,2427.552,4
15533,32,Female,Yes,Laptop,LTP123,1,Completed,Bank Transfer,4045.92,674.32,6,2024-04-26,Same Day,,0.0,,4045.92,2,4045.92,4,2024Q2,3641.328,4
15533,32,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,7977.76,1139.68,7,2024-07-08,Expedited,,0.0,,7977.76,2,7977.76,7,2024Q3,7179.984,0
15535,36,Female,No,Laptop,LTP123,4,Cancelled,Bank Transfer,5394.56,674.32,8,2024-02-12,Expedited,Accessory,41.41,,5435.97,3,5435.97,2,2024Q1,4855.104,0
15535,36,Female,No,Tablet,TBL345,1,Cancelled,PayPal,4718.46,786.41,6,2024-04-14,Same Day,"Extended Warranty, Accessory, Accessory",271.05,,4989.51,3,4989.51,4,2024Q2,4246.6140000000005,6
15535,36,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,9117.44,1139.68,8,2024-06-09,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",214.9,,9332.34,3,9332.34,6,2024Q2,8205.696,6
15536,53,Male,No,Smartphone,SMP234,1,Completed,PayPal,5698.4,1139.68,5,2024-05-20,Expedited,,0.0,,5698.4,3,5698.4,5,2024Q2,5128.5599999999995,0
15536,53,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,2024-07-19,Expedited,,0.0,,2167.08,3,2167.08,7,2024Q3,1950.372,4
15536,53,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,2359.23,786.41,3,2024-07-27,Expedited,Extended Warranty,45.01,,2404.2400000000002,3,2404.2400000000002,7,2024Q3,2123.3070000000002,5
15538,79,Female,No,Smartphone,SMP234,5,Cancelled,PayPal,1139.68,1139.68,1,2024-02-17,Expedited,Accessory,89.64,,1229.3200000000002,3,1229.3200000000002,2,2024Q1,1139.68,5
15538,79,Female,No,Laptop,LTP123,3,Completed,PayPal,2697.28,674.32,4,2024-03-13,Same Day,"Impulse Item, Accessory, Impulse Item",188.15,,2885.4300000000003,3,2885.4300000000003,3,2024Q1,2427.552,2
15538,79,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,3145.64,786.41,4,2024-09-02,Standard,"Accessory, Accessory",81.19,,3226.83,3,3226.83,9,2024Q3,2831.076,0
15539,71,Female,No,Headphones,HDP456,5,Completed,Credit Card,3250.62,361.18,9,2024-01-24,Expedited,"Extended Warranty, Accessory",149.06,,3399.68,1,3399.68,1,2024Q1,2925.558,2
15540,66,Female,Yes,Smartwatch,SWT567,3,Cancelled,PayPal,1378.5,459.5,3,2024-09-16,Standard,"Accessory, Extended Warranty, Impulse Item",84.88,,1463.38,1,1463.38,9,2024Q3,1240.65,0
15542,63,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,4720.24,674.32,7,2024-09-04,Same Day,Accessory,64.66,,4784.9,1,4784.9,9,2024Q3,4248.216,2
15543,79,Male,No,Headphones,HDP456,1,Completed,Credit Card,1444.72,361.18,4,2024-05-27,Same Day,,0.0,,1444.72,2,1444.72,5,2024Q2,1300.248,0
15543,79,Male,Yes,Headphones,HDP456,1,Completed,Credit Card,1444.72,361.18,4,2024-07-12,Standard,,0.0,,1444.72,2,1444.72,7,2024Q3,1300.248,4
15545,42,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,6838.08,1139.68,6,2024-07-02,Standard,"Extended Warranty, Accessory",174.99,,7013.07,1,7013.07,7,2024Q3,6154.272,1
15546,60,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,919.0,459.5,2,2024-05-09,Standard,,0.0,,919.0,1,919.0,5,2024Q2,919.0,3
15547,31,Male,No,Tablet,TBL345,2,Cancelled,PayPal,4718.46,786.41,6,2024-05-11,Expedited,"Extended Warranty, Accessory",169.18,,4887.64,2,4887.64,5,2024Q2,4246.6140000000005,5
15547,31,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4135.5,459.5,9,2024-07-02,Same Day,"Extended Warranty, Extended Warranty, Extended Warranty",169.79,,4305.29,2,4305.29,7,2024Q3,3721.9500000000003,1
15548,51,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,2024-04-30,Expedited,"Extended Warranty, Extended Warranty, Impulse Item",154.52,,940.93,1,940.93,4,2024Q2,786.41,1
15549,42,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,1378.5,459.5,3,2024-09-10,Expedited,"Extended Warranty, Accessory",167.09,,1545.59,1,1545.59,9,2024Q3,1240.65,1
15550,79,Male,No,Tablet,TBL345,2,Cancelled,PayPal,7077.69,786.41,9,2024-03-19,Same Day,,0.0,,7077.69,1,7077.69,3,2024Q1,6369.920999999999,1
15551,77,Male,No,Smartwatch,SWT567,4,Completed,Credit Card,2297.5,459.5,5,2024-01-26,Expedited,Impulse Item,92.23,,2389.73,3,2389.73,1,2024Q1,2067.75,4
15551,77,Male,No,Smartphone,SMP234,1,Completed,Credit Card,6838.08,1139.68,6,2024-06-16,Same Day,Accessory,67.65,,6905.73,3,6905.73,6,2024Q2,6154.272,6
15551,77,Male,No,Tablet,TBL345,5,Completed,Bank Transfer,6291.28,786.41,8,2024-08-05,Standard,"Impulse Item, Extended Warranty, Extended Warranty",201.3,,6492.58,3,6492.58,8,2024Q3,5662.152,0
15552,75,Female,No,Tablet,TBL345,5,Completed,Credit Card,6291.28,786.41,8,2024-02-06,Expedited,"Accessory, Accessory",87.01,,6378.29,1,6378.29,2,2024Q1,5662.152,1
15553,48,Female,No,Smartwatch,SWT567,5,Cancelled,Credit Card,2757.0,459.5,6,2024-05-09,Same Day,Accessory,22.05,,2779.05,4,2779.05,5,2024Q2,2481.3,3
15553,48,Female,No,Smartphone,SMP234,2,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-01,Same Day,"Impulse Item, Extended Warranty",102.02,,11498.82,4,11498.82,7,2024Q3,10257.119999999999,0
15553,48,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,4720.24,674.32,7,2024-07-13,Expedited,"Impulse Item, Extended Warranty",63.61,,4783.849999999999,4,4783.849999999999,7,2024Q3,4248.216,5
15553,48,Female,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,2757.0,459.5,6,2024-08-21,Standard,"Extended Warranty, Extended Warranty",64.04,,2821.04,4,2821.04,8,2024Q3,2481.3,2
15554,31,Male,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,2024-02-15,Standard,,0.0,,2279.36,3,2279.36,2,2024Q1,2279.36,3
15554,31,Male,No,Tablet,TBL345,1,Completed,PayPal,786.41,786.41,1,2024-07-02,Same Day,"Impulse Item, Accessory, Extended Warranty",210.16,,996.5699999999999,3,996.5699999999999,7,2024Q3,786.41,1
15554,31,Male,No,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,2024-08-13,Expedited,,0.0,,1444.72,3,1444.72,8,2024Q3,1300.248,1
15555,59,Male,Yes,Smartphone,SMP234,1,Completed,PayPal,10257.12,1139.68,9,2024-02-28,Expedited,,0.0,,10257.12,3,10257.12,2,2024Q1,9231.408000000001,2
15555,59,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,1083.54,361.18,3,2024-04-12,Standard,"Impulse Item, Extended Warranty",150.1,,1233.6399999999999,3,1233.6399999999999,4,2024Q2,975.186,4
15555,59,Male,No,Laptop,LTP123,5,Completed,Credit Card,3371.6,674.32,5,2024-06-15,Same Day,"Impulse Item, Accessory",42.7,,3414.2999999999997,3,3414.2999999999997,6,2024Q2,3034.44,5
15556,80,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,1348.64,674.32,2,2024-01-23,Standard,,0.0,,1348.64,1,1348.64,1,2024Q1,1348.64,1
15557,43,Female,No,Smartwatch,SWT567,1,Completed,Bank Transfer,4135.5,459.5,9,2024-09-06,Standard,,0.0,,4135.5,1,4135.5,9,2024Q3,3721.9500000000003,4
15558,34,Male,No,Laptop,LTP123,3,Completed,PayPal,5394.56,674.32,8,2024-05-30,Same Day,"Impulse Item, Accessory, Extended Warranty",89.24,,5483.8,2,5483.8,5,2024Q2,4855.104,3
15558,34,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,1838.0,459.5,4,2024-09-06,Standard,,0.0,,1838.0,2,1838.0,9,2024Q3,1654.2,4
15560,43,Female,No,Smartwatch,SWT567,4,Cancelled,PayPal,4135.5,459.5,9,2024-04-08,Expedited,,0.0,,4135.5,1,4135.5,4,2024Q2,3721.9500000000003,0
15562,42,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,2167.08,361.18,6,2024-08-10,Expedited,"Accessory, Impulse Item, Extended Warranty",263.24,,2430.3199999999997,1,2430.3199999999997,8,2024Q3,1950.372,5
15563,61,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,6743.2,674.32,10,2024-03-04,Expedited,Extended Warranty,95.73,,6838.929999999999,1,6838.929999999999,3,2024Q1,6068.88,0
15565,58,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,2297.5,459.5,5,2024-03-28,Standard,"Accessory, Extended Warranty",71.85,,2369.35,2,2369.35,3,2024Q1,2067.75,3
15565,58,Female,No,Laptop,LTP123,4,Cancelled,Credit Card,4720.24,674.32,7,2024-08-07,Expedited,"Extended Warranty, Impulse Item",118.21,,4838.45,2,4838.45,8,2024Q3,4248.216,2
15566,54,Female,No,Headphones,HDP456,3,Cancelled,Credit Card,1805.9,361.18,5,2024-04-10,Standard,"Impulse Item, Extended Warranty",111.11,,1917.01,2,1917.01,4,2024Q2,1625.3100000000002,2
15566,54,Female,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,2024-08-11,Same Day,"Extended Warranty, Accessory",108.71,,469.89,2,469.89,8,2024Q3,361.18,6
15567,23,Female,No,Headphones,HDP456,3,Completed,Credit Card,2528.26,361.18,7,2024-01-19,Standard,"Accessory, Accessory, Accessory",109.98,,2638.2400000000002,3,2638.2400000000002,1,2024Q1,2275.434,4
15567,23,Female,No,Headphones,HDP456,5,Cancelled,PayPal,3611.8,361.18,10,2024-01-21,Standard,"Impulse Item, Accessory, Extended Warranty",158.63,,3770.4300000000003,3,3770.4300000000003,1,2024Q1,3250.6200000000003,6
15567,23,Female,Yes,Smartphone,SMP234,4,Cancelled,PayPal,9117.44,1139.68,8,2024-03-23,Expedited,"Impulse Item, Accessory",135.35,,9252.79,3,9252.79,3,2024Q1,8205.696,5
15568,69,Male,Yes,Headphones,HDP456,5,Completed,Credit Card,1805.9,361.18,5,2024-03-29,Expedited,Extended Warranty,95.6,,1901.5,2,1901.5,3,2024Q1,1625.3100000000002,4
15568,69,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,3419.04,1139.68,3,2024-07-16,Expedited,Extended Warranty,93.69,,3512.73,2,3512.73,7,2024Q3,3077.136,1
15570,19,Female,No,Smartphone,SMP234,4,Completed,Bank Transfer,1139.68,1139.68,1,2024-06-01,Expedited,,0.0,,1139.68,1,1139.68,6,2024Q2,1139.68,5
15571,65,Male,No,Smartphone,SMP234,3,Cancelled,PayPal,10257.12,1139.68,9,2024-02-15,Same Day,"Accessory, Extended Warranty, Accessory",272.9,,10530.02,1,10530.02,2,2024Q1,9231.408000000001,3
15572,57,Male,No,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,2024-01-18,Expedited,Extended Warranty,26.45,,4585.17,2,4585.17,1,2024Q1,4102.848,3
15572,57,Male,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,9117.44,1139.68,8,2024-05-06,Expedited,,0.0,,9117.44,2,9117.44,5,2024Q2,8205.696,0
15573,28,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,2279.36,1139.68,2,2024-05-21,Standard,"Accessory, Extended Warranty",48.49,,2327.85,1,2327.85,5,2024Q2,2279.36,1
15576,21,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,1838.0,459.5,4,2024-08-15,Standard,"Impulse Item, Extended Warranty",98.72,,1936.72,1,1936.72,8,2024Q3,1654.2,3
15577,57,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,2697.28,674.32,4,2024-02-06,Expedited,"Extended Warranty, Accessory, Accessory",164.69,,2861.9700000000003,4,2861.9700000000003,2,2024Q1,2427.552,1
15577,57,Male,No,Headphones,HDP456,4,Cancelled,Bank Transfer,1083.54,361.18,3,2024-03-21,Standard,"Accessory, Extended Warranty",163.03,,1246.57,4,1246.57,3,2024Q1,975.186,3
15577,57,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,4135.5,459.5,9,2024-08-01,Same Day,"Accessory, Extended Warranty",171.91,,4307.41,4,4307.41,8,2024Q3,3721.9500000000003,3
15577,57,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,786.41,786.41,1,2024-09-03,Standard,"Accessory, Impulse Item, Extended Warranty",203.56,,989.97,4,989.97,9,2024Q3,786.41,1
15579,80,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,7977.76,1139.68,7,2024-02-09,Standard,Impulse Item,62.56,,8040.320000000001,2,8040.320000000001,2,2024Q1,7179.984,4
15579,80,Female,No,Smartwatch,SWT567,2,Completed,PayPal,3676.0,459.5,8,2024-03-29,Expedited,"Impulse Item, Accessory",91.38,,3767.38,2,3767.38,3,2024Q1,3308.4,4
15581,38,Male,No,Laptop,LTP123,3,Completed,Credit Card,6743.2,674.32,10,2024-05-22,Standard,,0.0,,6743.2,1,6743.2,5,2024Q2,6068.88,2
15582,40,Female,Yes,Smartphone,SMP234,4,Cancelled,Credit Card,10257.12,1139.68,9,2024-08-07,Same Day,,0.0,,10257.12,1,10257.12,8,2024Q3,9231.408000000001,2
15586,33,Male,Yes,Headphones,HDP456,3,Completed,Credit Card,2889.44,361.18,8,2024-02-24,Standard,"Impulse Item, Accessory, Accessory",109.47,,2998.91,2,2998.91,2,2024Q1,2600.496,5
15586,33,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,2297.5,459.5,5,2024-04-17,Standard,"Impulse Item, Impulse Item, Extended Warranty",147.6,,2445.1,2,2445.1,4,2024Q2,2067.75,2
15587,59,Male,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,7977.76,1139.68,7,2024-08-02,Standard,Extended Warranty,33.69,,8011.45,1,8011.45,8,2024Q3,7179.984,4
15588,56,Female,No,Smartphone,SMP234,4,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-26,Same Day,Impulse Item,24.8,,11421.599999999999,1,11421.599999999999,7,2024Q3,10257.119999999999,4
15594,35,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,10257.12,1139.68,9,2024-08-15,Standard,"Extended Warranty, Accessory, Extended Warranty",122.94,,10380.060000000001,1,10380.060000000001,8,2024Q3,9231.408000000001,3
15596,66,Female,Yes,Tablet,TBL345,5,Cancelled,Credit Card,5504.87,786.41,7,2024-08-31,Expedited,"Impulse Item, Accessory",28.81,,5533.68,1,5533.68,8,2024Q3,4954.383,5
15598,43,Female,Yes,Smartwatch,SWT567,1,Completed,Bank Transfer,1838.0,459.5,4,2024-02-23,Standard,"Extended Warranty, Extended Warranty, Impulse Item",192.27,,2030.27,2,2030.27,2,2024Q1,1654.2,4
15598,43,Female,Yes,Smartphone,SMP234,5,Cancelled,Bank Transfer,11396.8,1139.68,10,2024-07-14,Same Day,"Accessory, Impulse Item",87.77,,11484.57,2,11484.57,7,2024Q3,10257.119999999999,6
15599,65,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,9117.44,1139.68,8,2024-09-16,Expedited,,0.0,,9117.44,1,9117.44,9,2024Q3,8205.696,0
